id_alumne,id_professor,dia,franja,materia,grup_curs,tipus_falta,comentari
38,439,2014-11-06,12:50:00-13:45:00,(MA2)Matemàtiques,(ESO LOE 2 A) 2 ESO A,Absència,
107,439,2014-11-06,12:50:00-13:45:00,(MA2)Matemàtiques,(ESO LOE 2 A) 2 ESO A,Retard,
207,461,2014-11-06,12:50:00-13:45:00,(LS1)Llengua castellana i literatura,(ESO LOE 1 B) 1 ESO B,Justificada,
258,461,2014-11-06,12:50:00-13:45:00,(LS1)Llengua castellana i literatura,(ESO LOE 1 B) 1 ESO B,Absència,
235,461,2014-11-06,12:50:00-13:45:00,(LS1)Llengua castellana i literatura,(ESO LOE 1 B) 1 ESO B,Absència,
149,439,2014-11-06,12:50:00-13:45:00,(MA2)Matemàtiques,(ESO LOE 2 A) 2 ESO A,Justificada,
272,462,2014-11-06,12:50:00-13:45:00,UF2. Components d un equip microinformàtic,(CFPM AG10 A) 1 CFPM,Justificada,
266,462,2014-11-06,12:50:00-13:45:00,UF2. Components d un equip microinformàtic,(CFPM AG10 A) 1 CFPM,Absència,
265,462,2014-11-06,12:50:00-13:45:00,UF2. Components d un equip microinformàtic,(CFPM AG10 A) 1 CFPM,Absència,
194,462,2014-11-06,12:50:00-13:45:00,UF2. Components d un equip microinformàtic,(CFPM AG10 A) 1 CFPM,Absència,
221,461,2014-11-06,12:50:00-13:45:00,(LS1)Llengua castellana i literatura,(ESO LOE 1 B) 1 ESO B,Incident,A l entrar estava cantant i li he dit que parés. Ho ha fet, però al cap de poc, hi ha tornat. Quan l he fet parat, ho ha fet quan li ha semblat.
263,461,2014-11-06,12:50:00-13:45:00,(LS1)Llengua castellana i literatura,(ESO LOE 1 B) 1 ESO B,Absència,
260,461,2014-11-06,12:50:00-13:45:00,(LS1)Llengua castellana i literatura,(ESO LOE 1 B) 1 ESO B,Absència,
191,461,2014-11-06,12:50:00-13:45:00,(LS1)Llengua castellana i literatura,(ESO LOE 1 B) 1 ESO B,Absència,
300,426,2014-11-06,09:15:00-10:15:00,(LC4)Llengua catalana i literatura,(ESO LOE 4 B) 4 ESO B,Absència,
315,426,2014-11-06,09:15:00-10:15:00,(LC4)Llengua catalana i literatura,(ESO LOE 4 B) 4 ESO B,Absència,
213,461,2014-11-06,12:50:00-13:45:00,(LS1)Llengua castellana i literatura,(ESO LOE 1 B) 1 ESO B,Incident,No porta els deures fets i durant la classe no vol fer-los.
332,426,2014-11-06,09:15:00-10:15:00,(LC4)Llengua catalana i literatura,(ESO LOE 4 B) 4 ESO B,Absència,
199,426,2014-11-06,08:15:00-09:15:00,(LC1)Llengua catalana i literatura,(ESO LOE 1 C) 1 ESO C,Justificada,
257,426,2014-11-06,08:15:00-09:15:00,(LC1)Llengua catalana i literatura,(ESO LOE 1 C) 1 ESO C,Justificada,
225,426,2014-11-06,08:15:00-09:15:00,(LC1)Llengua catalana i literatura,(ESO LOE 1 C) 1 ESO C,Justificada,
181,426,2014-11-06,08:15:00-09:15:00,(LC1)Llengua catalana i literatura,(ESO LOE 1 C) 1 ESO C,Justificada,
241,426,2014-11-06,08:15:00-09:15:00,(LC1)Llengua catalana i literatura,(ESO LOE 1 C) 1 ESO C,Justificada,
264,426,2014-11-06,08:15:00-09:15:00,(LC1)Llengua catalana i literatura,(ESO LOE 1 C) 1 ESO C,Justificada,
206,461,2014-11-06,12:50:00-13:45:00,(LS1)Llengua castellana i literatura,(ESO LOE 1 B) 1 ESO B,Incident,
272,462,2014-11-06,13:45:00-14:45:00,UF2. Components d un equip microinformàtic,(CFPM AG10 A) 1 CFPM,Justificada,
266,462,2014-11-06,13:45:00-14:45:00,UF2. Components d un equip microinformàtic,(CFPM AG10 A) 1 CFPM,Absència,
265,462,2014-11-06,13:45:00-14:45:00,UF2. Components d un equip microinformàtic,(CFPM AG10 A) 1 CFPM,Absència,
194,462,2014-11-06,13:45:00-14:45:00,UF2. Components d un equip microinformàtic,(CFPM AG10 A) 1 CFPM,Absència,
220,461,2014-11-06,12:50:00-13:45:00,(LS1)Llengua castellana i literatura,(ESO LOE 1 B) 1 ESO B,Incident,
330,423,2014-11-06,13:45:00-14:45:00,(SF)Segona llengua estrangera Francès,(BATX LOE 1 A) 1 BATX ,Absència,
33,448,2014-11-06,12:50:00-13:45:00,(IN4)Informàtica INFO 2,(OPTATIVES ESO 4),Absència,
261,448,2014-11-06,12:50:00-13:45:00,(IN4)Informàtica INFO 2,(OPTATIVES ESO 4),Absència,
300,448,2014-11-06,12:50:00-13:45:00,(IN4)Informàtica INFO 2,(OPTATIVES ESO 4),Absència,
315,448,2014-11-06,12:50:00-13:45:00,(IN4)Informàtica INFO 2,(OPTATIVES ESO 4),Absència,
327,448,2014-11-06,12:50:00-13:45:00,(IN4)Informàtica INFO 2,(OPTATIVES ESO 4),Incident,Cridar clase
309,448,2014-11-06,12:50:00-13:45:00,(IN4)Informàtica INFO 2,(OPTATIVES ESO 4),Incident,Jugar a l ordinador
69,448,2014-11-06,13:45:00-14:45:00,(TE3)Tecnologies,(ESO LOE 3 A) 3 ESO A,Retard,
71,448,2014-11-06,13:45:00-14:45:00,(TE3)Tecnologies,(ESO LOE 3 A) 3 ESO A,Absència,
59,439,2014-11-06,13:45:00-14:45:00,(MA2)Matemàtiques,(ESO LOE 2 B) 2 ESO B,Absència,
149,426,2014-11-06,13:45:00-14:45:00,(LC2)Llengua catalana i literatura,(ESO LOE 2 A) 2 ESO A,Justificada,
107,426,2014-11-06,13:45:00-14:45:00,(LC2)Llengua catalana i literatura,(ESO LOE 2 A) 2 ESO A,Justificada,
116,426,2014-11-06,13:45:00-14:45:00,(LC2)Llengua catalana i literatura,(ESO LOE 2 A) 2 ESO A,Absència,
97,426,2014-11-06,13:45:00-14:45:00,(LC2)Llengua catalana i literatura,(ESO LOE 2 A) 2 ESO A,Absència,
160,426,2014-11-06,13:45:00-14:45:00,(LC2)Llengua catalana i literatura,(ESO LOE 2 A) 2 ESO A,Retard,
170,426,2014-11-06,13:45:00-14:45:00,(LC2)Llengua catalana i literatura,(ESO LOE 2 A) 2 ESO A,Retard,
168,426,2014-11-06,13:45:00-14:45:00,(LC2)Llengua catalana i literatura,(ESO LOE 2 A) 2 ESO A,Retard,
162,426,2014-11-06,13:45:00-14:45:00,(LC2)Llengua catalana i literatura,(ESO LOE 2 A) 2 ESO A,Retard,
38,426,2014-11-06,13:45:00-14:45:00,(LC2)Llengua catalana i literatura,(ESO LOE 2 A) 2 ESO A,Absència,
111,446,2014-11-06,13:45:00-14:45:00,(IA2)Llengua estrangera Anglès,(ESO LOE 2 C) 2 ESO C,Absència,
180,446,2014-11-06,13:45:00-14:45:00,(IA2)Llengua estrangera Anglès,(ESO LOE 2 C) 2 ESO C,Justificada,
182,426,2014-11-06,13:45:00-14:45:00,(LC2)Llengua catalana i literatura,(ESO LOE 2 A) 2 ESO A,Retard,
158,426,2014-11-06,13:45:00-14:45:00,(LC2)Llengua catalana i literatura,(ESO LOE 2 A) 2 ESO A,Incident,No ha tingut un comportament adequat 
155,426,2014-11-06,13:45:00-14:45:00,(LC2)Llengua catalana i literatura,(ESO LOE 2 A) 2 ESO A,Incident,No ha tingut un comportament adequat. 
341,422,2014-11-06,13:45:00-14:45:00,(LS4)Llengua castellana i literatura,(ESO LOE 4 B) 4 ESO B,Incident,és massa difícil fer la classe amb ell parlant constantment, sense respectar l esforç dels demés en el treball, havent d interrompre per cridar-li l atenció i també haver d aguantar el seu nul interès. Esw tracta d un comportament recurrent.
189,440,2014-11-06,09:15:00-10:15:00,(LC1)Llengua catalana i literatura,(ESO LOE 1 A) 1 ESO A,Justificada,
259,440,2014-11-06,09:15:00-10:15:00,(LC1)Llengua catalana i literatura,(ESO LOE 1 A) 1 ESO A,Absència,
239,440,2014-11-06,09:15:00-10:15:00,(LC1)Llengua catalana i literatura,(ESO LOE 1 A) 1 ESO A,Justificada,
240,440,2014-11-06,09:15:00-10:15:00,(LC1)Llengua catalana i literatura,(ESO LOE 1 A) 1 ESO A,Justificada,
59,440,2014-11-06,10:40:00-11:35:00,(LC2)Llengua catalana i literatura,(ESO LOE 2 B) 2 ESO B,Absència,
180,440,2014-11-06,12:50:00-13:45:00,(LC2)Llengua catalana i literatura,(ESO LOE 2 C) 2 ESO C,Justificada,
111,440,2014-11-06,12:50:00-13:45:00,(LC2)Llengua catalana i literatura,(ESO LOE 2 C) 2 ESO C,Absència,
204,440,2014-10-28,08:15:00-09:15:00,(LC1)Llengua catalana i literatura,(ESO LOE 1 A) 1 ESO A,Justificada, 
202,440,2014-10-30,09:15:00-10:15:00,(LC1)Llengua catalana i literatura,(ESO LOE 1 A) 1 ESO A,Justificada, 
189,440,2014-10-30,09:15:00-10:15:00,(LC1)Llengua catalana i literatura,(ESO LOE 1 A) 1 ESO A,Absència, 
239,440,2014-10-30,09:15:00-10:15:00,(LC1)Llengua catalana i literatura,(ESO LOE 1 A) 1 ESO A,Justificada, 
240,440,2014-10-30,09:15:00-10:15:00,(LC1)Llengua catalana i literatura,(ESO LOE 1 A) 1 ESO A,Justificada, 
239,440,2014-11-03,10:40:00-11:35:00,(LC1)Llengua catalana i literatura,(ESO LOE 1 A) 1 ESO A,Justificada, 
189,440,2014-11-04,08:15:00-09:15:00,(LC1)Llengua catalana i literatura,(ESO LOE 1 A) 1 ESO A,Absència, 
239,440,2014-11-04,08:15:00-09:15:00,(LC1)Llengua catalana i literatura,(ESO LOE 1 A) 1 ESO A,Justificada, 
240,440,2014-11-04,08:15:00-09:15:00,(LC1)Llengua catalana i literatura,(ESO LOE 1 A) 1 ESO A,Justificada, 
233,440,2014-10-30,09:15:00-10:15:00,(LC1)Llengua catalana i literatura,(ESO LOE 1 A) 1 ESO A,Incident, 
233,440,2014-11-03,10:40:00-11:35:00,(LC1)Llengua catalana i literatura,(ESO LOE 1 A) 1 ESO A,Incident, 
247,440,2014-11-03,10:40:00-11:35:00,(LC1)Llengua catalana i literatura,(ESO LOE 1 A) 1 ESO A,Incident, 
76,440,2014-10-30,10:40:00-11:35:00,(LC2)Llengua catalana i literatura,(ESO LOE 2 B) 2 ESO B,Absència, 
59,440,2014-10-30,10:40:00-11:35:00,(LC2)Llengua catalana i literatura,(ESO LOE 2 B) 2 ESO B,Absència, 
76,440,2014-11-03,09:15:00-10:15:00,(LC2)Llengua catalana i literatura,(ESO LOE 2 B) 2 ESO B,Absència, 
59,440,2014-11-03,09:15:00-10:15:00,(LC2)Llengua catalana i literatura,(ESO LOE 2 B) 2 ESO B,Absència, 
114,440,2014-11-03,09:15:00-10:15:00,(LC2)Llengua catalana i literatura,(ESO LOE 2 B) 2 ESO B,Absència, 
109,440,2014-10-24,12:50:00-13:45:00,(LEC2)Club de lectura (Català) 2,(ESO LOE 2 B) 2 ESO B,Justificada, 
111,440,2014-10-30,12:50:00-13:45:00,(LC2)Llengua catalana i literatura,(ESO LOE 2 C) 2 ESO C,Absència, 
66,440,2014-11-03,11:35:00-12:35:00,(LC2)Llengua catalana i literatura,(ESO LOE 2 C) 2 ESO C,Absència, 
111,440,2014-11-03,11:35:00-12:35:00,(LC2)Llengua catalana i literatura,(ESO LOE 2 C) 2 ESO C,Absència, 
66,440,2014-10-30,12:50:00-13:45:00,(LC2)Llengua catalana i literatura,(ESO LOE 2 C) 2 ESO C,Incident, 
171,440,2014-10-30,12:50:00-13:45:00,(LC2)Llengua catalana i literatura,(ESO LOE 2 C) 2 ESO C,Incident, 
128,440,2014-11-03,11:35:00-12:35:00,(LC2)Llengua catalana i literatura,(ESO LOE 2 C) 2 ESO C,Incident, 
211,440,2014-11-03,10:40:00-11:35:00,(LC1)Llengua catalana i literatura,(ESO LOE 1 A) 1 ESO A,Incident, 
195,436,2014-11-06,13:45:00-14:45:00,(LA)Llatí,(BATX LOE 2 A) 2 BATX,Absència,
280,436,2014-11-06,13:45:00-14:45:00,(LA)Llatí,(BATX LOE 2 A) 2 BATX,Absència,
282,436,2014-11-06,13:45:00-14:45:00,(LA)Llatí,(BATX LOE 2 A) 2 BATX,Absència,
286,437,2014-11-06,10:40:00-11:35:00,(RE4)Religió catòlica,(ESO LOE 4 A) 4 ESO A,Absència,
181,437,2014-11-06,11:35:00-12:35:00,(RE1)Religió catòlica,(ESO LOE 1 C) 1 ESO C,Justificada,
199,461,2014-11-07,08:15:00-09:15:00,(LS1)Llengua castellana i literatura,(ESO LOE 1 C) 1 ESO C,Justificada,
257,461,2014-11-07,08:15:00-09:15:00,(LS1)Llengua castellana i literatura,(ESO LOE 1 C) 1 ESO C,Justificada,
225,461,2014-11-07,08:15:00-09:15:00,(LS1)Llengua castellana i literatura,(ESO LOE 1 C) 1 ESO C,Justificada,
216,461,2014-11-07,08:15:00-09:15:00,(LS1)Llengua castellana i literatura,(ESO LOE 1 C) 1 ESO C,Justificada,
238,461,2014-11-07,08:15:00-09:15:00,(LS1)Llengua castellana i literatura,(ESO LOE 1 C) 1 ESO C,Justificada,
181,461,2014-11-07,08:15:00-09:15:00,(LS1)Llengua castellana i literatura,(ESO LOE 1 C) 1 ESO C,Justificada,
241,461,2014-11-07,08:15:00-09:15:00,(LS1)Llengua castellana i literatura,(ESO LOE 1 C) 1 ESO C,Justificada,
264,461,2014-11-07,08:15:00-09:15:00,(LS1)Llengua castellana i literatura,(ESO LOE 1 C) 1 ESO C,Justificada,
62,438,2014-11-07,08:15:00-09:15:00,(LC3)Llengua catalana i literatura,(ESO LOE 3 C) 3 ESO C,Justificada,
149,439,2014-11-07,08:15:00-09:15:00,(MA2)Matemàtiques,(ESO LOE 2 A) 2 ESO A,Justificada,
169,439,2014-11-07,08:15:00-09:15:00,(MA2)Matemàtiques,(ESO LOE 2 A) 2 ESO A,Justificada,
76,457,2014-11-07,08:15:00-09:15:00,(CS2)Ciències socials, geografia i història,(ESO LOE 2 B) 2 ESO B,Absència,
59,457,2014-11-07,08:15:00-09:15:00,(CS2)Ciències socials, geografia i història,(ESO LOE 2 B) 2 ESO B,Absència,
201,461,2014-11-07,08:15:00-09:15:00,(LS1)Llengua castellana i literatura,(ESO LOE 1 C) 1 ESO C,Incident,
205,461,2014-11-07,08:15:00-09:15:00,(LS1)Llengua castellana i literatura,(ESO LOE 1 C) 1 ESO C,Incident,
214,461,2014-11-07,08:15:00-09:15:00,(LS1)Llengua castellana i literatura,(ESO LOE 1 C) 1 ESO C,Incident,
228,461,2014-11-07,08:15:00-09:15:00,(LS1)Llengua castellana i literatura,(ESO LOE 1 C) 1 ESO C,Incident,
246,461,2014-11-07,08:15:00-09:15:00,(LS1)Llengua castellana i literatura,(ESO LOE 1 C) 1 ESO C,Incident,
287,455,2014-11-07,08:15:00-09:15:00,(IA)Llengua estrangera, Anglès,(BATX LOE 2 A) 2 BATX,Absència,
195,455,2014-11-07,08:15:00-09:15:00,(IA)Llengua estrangera, Anglès,(BATX LOE 2 A) 2 BATX,Absència,
334,447,2014-11-07,08:15:00-09:15:00,(IA4)Llengua estrangera Anglès,(ESO LOE 4 A) 4 ESO A,Absència,
286,447,2014-11-07,08:15:00-09:15:00,(IA4)Llengua estrangera Anglès,(ESO LOE 4 A) 4 ESO A,Absència,
328,447,2014-11-07,08:15:00-09:15:00,(IA4)Llengua estrangera Anglès,(ESO LOE 4 A) 4 ESO A,Incident,
23,447,2014-11-07,08:15:00-09:15:00,(IA4)Llengua estrangera Anglès,(ESO LOE 4 A) 4 ESO A,Incident,
56,438,2014-11-07,09:15:00-10:15:00,(LC3)Llengua catalana i literatura,(ESO LOE 3 B) 3 ESO B,Absència,
149,459,2014-11-07,09:15:00-10:15:00,(CN2)Ciències de la naturalesa,(ESO LOE 2 A) 2 ESO A,Justificada,
258,457,2014-11-07,09:15:00-10:15:00,(MU1)Música,(ESO LOE 1 B) 1 ESO B,Absència,
213,457,2014-11-07,09:15:00-10:15:00,(MU1)Música,(ESO LOE 1 B) 1 ESO B,Retard,
235,457,2014-11-07,09:15:00-10:15:00,(MU1)Música,(ESO LOE 1 B) 1 ESO B,Absència,
191,457,2014-11-07,09:15:00-10:15:00,(MU1)Música,(ESO LOE 1 B) 1 ESO B,Absència,
39,446,2014-11-07,09:15:00-10:15:00,(IA2)Llengua estrangera Anglès,(ESO LOE 2 C) 2 ESO C,Absència,
111,446,2014-11-07,09:15:00-10:15:00,(IA2)Llengua estrangera Anglès,(ESO LOE 2 C) 2 ESO C,Absència,
180,446,2014-11-07,09:15:00-10:15:00,(IA2)Llengua estrangera Anglès,(ESO LOE 2 C) 2 ESO C,Justificada,
76,439,2014-11-07,09:15:00-10:15:00,(MA2)Matemàtiques,(ESO LOE 2 B) 2 ESO B,Absència,
59,439,2014-11-07,09:15:00-10:15:00,(MA2)Matemàtiques,(ESO LOE 2 B) 2 ESO B,Absència,
41,458,2014-11-07,09:15:00-10:15:00,(EV4)Educació visual i plàstica,(OPTATIVES ESO 4),Absència,
334,458,2014-11-07,09:15:00-10:15:00,(EV4)Educació visual i plàstica,(OPTATIVES ESO 4),Absència,
300,458,2014-11-07,09:15:00-10:15:00,(EV4)Educació visual i plàstica,(OPTATIVES ESO 4),Absència,
77,459,2014-11-07,09:15:00-10:15:00,(CN2)Ciències de la naturalesa,(ESO LOE 2 A) 2 ESO A,Incident,
115,459,2014-11-07,09:15:00-10:15:00,(CN2)Ciències de la naturalesa,(ESO LOE 2 A) 2 ESO A,Incident,
138,459,2014-11-07,09:15:00-10:15:00,(CN2)Ciències de la naturalesa,(ESO LOE 2 A) 2 ESO A,Incident,
160,459,2014-11-07,09:15:00-10:15:00,(CN2)Ciències de la naturalesa,(ESO LOE 2 A) 2 ESO A,Incident,
325,436,2014-11-07,08:15:00-09:15:00,(GR)Grec,(BATX LOE 1 A) 1 BATX ,Justificada,
330,436,2014-11-07,08:15:00-09:15:00,(GR)Grec,(BATX LOE 1 A) 1 BATX ,Absència,
325,447,2014-11-07,09:15:00-10:15:00,(IA)Llengua estrangera, Anglès,(BATX LOE 1 A) 1 BATX ,Justificada,
330,447,2014-11-07,09:15:00-10:15:00,(IA)Llengua estrangera, Anglès,(BATX LOE 1 A) 1 BATX ,Absència,
276,438,2014-11-07,10:40:00-11:35:00,(LC3)Llengua catalana i literatura,(ESO LOE 3 A) 3 ESO A,Retard,
262,446,2014-11-07,10:40:00-11:35:00,(IA1)Llengua estrangera Anglès,(ESO LOE 1 A) 1 ESO A,Absència,
189,446,2014-11-07,10:40:00-11:35:00,(IA1)Llengua estrangera Anglès,(ESO LOE 1 A) 1 ESO A,Justificada,
239,446,2014-11-07,10:40:00-11:35:00,(IA1)Llengua estrangera Anglès,(ESO LOE 1 A) 1 ESO A,Justificada,
240,446,2014-11-07,10:40:00-11:35:00,(IA1)Llengua estrangera Anglès,(ESO LOE 1 A) 1 ESO A,Justificada,
149,426,2014-11-07,10:40:00-11:35:00,(LEC2)Club de lectura (Català) 2,(ESO LOE 2 A) 2 ESO A,Justificada,
76,429,2014-11-07,10:40:00-11:35:00,(EF2)Educació física,(ESO LOE 2 B) 2 ESO B,Absència,
59,429,2014-11-07,10:40:00-11:35:00,(EF2)Educació física,(ESO LOE 2 B) 2 ESO B,Absència,
163,429,2014-11-07,10:40:00-11:35:00,(EF2)Educació física,(ESO LOE 2 B) 2 ESO B,Incident,
39,459,2014-11-07,10:40:00-11:35:00,(CN2)Ciències de la naturalesa,(ESO LOE 2 C) 2 ESO C,Absència,
180,459,2014-11-07,10:40:00-11:35:00,(CN2)Ciències de la naturalesa,(ESO LOE 2 C) 2 ESO C,Justificada,
111,459,2014-11-07,10:40:00-11:35:00,(CN2)Ciències de la naturalesa,(ESO LOE 2 C) 2 ESO C,Absència,
149,446,2014-11-07,11:35:00-12:35:00,(IA2)Llengua estrangera Anglès,(ESO LOE 2 A) 2 ESO A,Justificada,
115,446,2014-11-07,11:35:00-12:35:00,(IA2)Llengua estrangera Anglès,(ESO LOE 2 A) 2 ESO A,Incident,
158,446,2014-11-07,11:35:00-12:35:00,(IA2)Llengua estrangera Anglès,(ESO LOE 2 A) 2 ESO A,Incident,
262,461,2014-11-07,11:35:00-12:35:00,(LS1)Llengua castellana i literatura,(ESO LOE 1 A) 1 ESO A,Absència,
189,461,2014-11-07,11:35:00-12:35:00,(LS1)Llengua castellana i literatura,(ESO LOE 1 A) 1 ESO A,Justificada,
239,461,2014-11-07,11:35:00-12:35:00,(LS1)Llengua castellana i literatura,(ESO LOE 1 A) 1 ESO A,Justificada,
240,461,2014-11-07,11:35:00-12:35:00,(LS1)Llengua castellana i literatura,(ESO LOE 1 A) 1 ESO A,Justificada,
199,442,2014-11-07,09:15:00-10:15:00,(MA1)Matemàtiques,(ESO LOE 1 C) 1 ESO C,Justificada,
257,442,2014-11-07,09:15:00-10:15:00,(MA1)Matemàtiques,(ESO LOE 1 C) 1 ESO C,Justificada,
225,442,2014-11-07,09:15:00-10:15:00,(MA1)Matemàtiques,(ESO LOE 1 C) 1 ESO C,Justificada,
238,442,2014-11-07,09:15:00-10:15:00,(MA1)Matemàtiques,(ESO LOE 1 C) 1 ESO C,Absència,
241,442,2014-11-07,09:15:00-10:15:00,(MA1)Matemàtiques,(ESO LOE 1 C) 1 ESO C,Justificada,
181,442,2014-11-07,09:15:00-10:15:00,(MA1)Matemàtiques,(ESO LOE 1 C) 1 ESO C,Justificada,
235,442,2014-11-07,10:40:00-11:35:00,(MA1)Matemàtiques,(ESO LOE 1 B) 1 ESO B,Absència,
191,442,2014-11-07,10:40:00-11:35:00,(MA1)Matemàtiques,(ESO LOE 1 B) 1 ESO B,Absència,
258,442,2014-11-07,10:40:00-11:35:00,(MA1)Matemàtiques,(ESO LOE 1 B) 1 ESO B,Absència,
200,442,2014-11-06,08:15:00-09:15:00,(MA1)Matemàtiques,(ESO LOE 1 B) 1 ESO B,Justificada, 
111,439,2014-11-07,11:35:00-12:35:00,(MA2)Matemàtiques,(ESO LOE 2 C) 2 ESO C,Absència,
180,439,2014-11-07,11:35:00-12:35:00,(MA2)Matemàtiques,(ESO LOE 2 C) 2 ESO C,Justificada,
258,442,2014-11-06,08:15:00-09:15:00,(MA1)Matemàtiques,(ESO LOE 1 B) 1 ESO B,Absència, 
39,439,2014-11-07,11:35:00-12:35:00,(MA2)Matemàtiques,(ESO LOE 2 C) 2 ESO C,Absència,
260,442,2014-11-06,08:15:00-09:15:00,(MA1)Matemàtiques,(ESO LOE 1 B) 1 ESO B,Absència, 
191,442,2014-11-06,08:15:00-09:15:00,(MA1)Matemàtiques,(ESO LOE 1 B) 1 ESO B,Absència, 
199,442,2014-11-06,12:50:00-13:45:00,(MA1)Matemàtiques,(ESO LOE 1 C) 1 ESO C,Justificada, 
225,442,2014-11-06,12:50:00-13:45:00,(MA1)Matemàtiques,(ESO LOE 1 C) 1 ESO C,Justificada, 
257,442,2014-11-06,12:50:00-13:45:00,(MA1)Matemàtiques,(ESO LOE 1 C) 1 ESO C,Justificada, 
181,442,2014-11-06,12:50:00-13:45:00,(MA1)Matemàtiques,(ESO LOE 1 C) 1 ESO C,Justificada, 
241,442,2014-11-06,12:50:00-13:45:00,(MA1)Matemàtiques,(ESO LOE 1 C) 1 ESO C,Justificada, 
332,442,2014-11-06,10:40:00-11:35:00,(MA4)Matemàtiques,(ESO LOE 4 B) 4 ESO B,Absència, 
300,442,2014-11-06,10:40:00-11:35:00,(MA4)Matemàtiques,(ESO LOE 4 B) 4 ESO B,Absència, 
315,442,2014-11-06,10:40:00-11:35:00,(MA4)Matemàtiques,(ESO LOE 4 B) 4 ESO B,Absència, 
33,442,2014-11-06,10:40:00-11:35:00,(MA4)Matemàtiques,(ESO LOE 4 B) 4 ESO B,Absència, 
255,442,2014-11-05,09:15:00-10:15:00,(MA1)Matemàtiques,(ESO LOE 1 B) 1 ESO B,Justificada, 
286,442,2014-11-05,12:50:00-13:45:00,(MA4)Matemàtiques,(ESO LOE 4 A) 4 ESO A,Absència, 
62,435,2014-11-07,10:40:00-11:35:00,(LS3)Llengua castellana i literatura,(ESO LOE 3 C) 3 ESO C,Justificada,
103,435,2014-11-04,09:15:00-10:15:00,(LS3)Llengua castellana i literatura,(ESO LOE 3 C) 3 ESO C,Absència, 
198,435,2014-11-05,11:35:00-12:35:00,(LS3)Llengua castellana i literatura,(ESO LOE 3 A) 3 ESO A,Absència, 
282,435,2014-11-06,08:15:00-09:15:00,(AS)Literatura castellana,(BATX LOE 2 A) 2 BATX,Absència, 
255,455,2014-11-05,13:45:00-14:45:00,(TU1)Tutoria,(ESO LOE 1 B) 1 ESO B,Justificada,
272,447,2014-11-07,11:35:00-12:35:00,UF1. Anglès tècnic,(CFPM AG10 A) 1 CFPM,Justificada,
266,447,2014-11-07,11:35:00-12:35:00,UF1. Anglès tècnic,(CFPM AG10 A) 1 CFPM,Absència,
35,451,2014-11-07,12:50:00-13:45:00,(CN3BG)Ciències de la naturalesa - Biologia i Geologia,(ESO LOE 3 C) 3 ESO C,Justificada,
62,451,2014-11-07,12:50:00-13:45:00,(CN3BG)Ciències de la naturalesa - Biologia i Geologia,(ESO LOE 3 C) 3 ESO C,Justificada,
39,461,2014-11-07,12:50:00-13:45:00,(LS2)Llengua castellana i literatura,(ESO LOE 2 C) 2 ESO C,Absència,
180,461,2014-11-07,12:50:00-13:45:00,(LS2)Llengua castellana i literatura,(ESO LOE 2 C) 2 ESO C,Justificada,
111,461,2014-11-07,12:50:00-13:45:00,(LS2)Llengua castellana i literatura,(ESO LOE 2 C) 2 ESO C,Absència,
262,457,2014-11-07,12:50:00-13:45:00,(MU1)Música,(ESO LOE 1 A) 1 ESO A,Absència,
189,457,2014-11-07,12:50:00-13:45:00,(MU1)Música,(ESO LOE 1 A) 1 ESO A,Absència,
239,457,2014-11-07,12:50:00-13:45:00,(MU1)Música,(ESO LOE 1 A) 1 ESO A,Justificada,
240,457,2014-11-07,12:50:00-13:45:00,(MU1)Música,(ESO LOE 1 A) 1 ESO A,Justificada,
199,451,2014-11-07,10:40:00-11:35:00,(CN1)Ciències de la naturalesa,(ESO LOE 1 C) 1 ESO C,Justificada,
225,451,2014-11-07,10:40:00-11:35:00,(CN1)Ciències de la naturalesa,(ESO LOE 1 C) 1 ESO C,Justificada,
238,451,2014-11-07,10:40:00-11:35:00,(CN1)Ciències de la naturalesa,(ESO LOE 1 C) 1 ESO C,Absència,
181,451,2014-11-07,10:40:00-11:35:00,(CN1)Ciències de la naturalesa,(ESO LOE 1 C) 1 ESO C,Justificada,
241,451,2014-11-07,10:40:00-11:35:00,(CN1)Ciències de la naturalesa,(ESO LOE 1 C) 1 ESO C,Justificada,
264,451,2014-11-07,10:40:00-11:35:00,(CN1)Ciències de la naturalesa,(ESO LOE 1 C) 1 ESO C,Justificada,
272,450,2014-11-07,12:50:00-13:45:00,UF1. Introducció als sistemes operatius.,(CFPM AG10 A) 1 CFPM,Justificada,
266,450,2014-11-07,12:50:00-13:45:00,UF1. Introducció als sistemes operatius.,(CFPM AG10 A) 1 CFPM,Absència,
272,450,2014-11-07,13:45:00-14:45:00,UF1. Introducció als sistemes operatius.,(CFPM AG10 A) 1 CFPM,Justificada,
266,450,2014-11-07,13:45:00-14:45:00,UF1. Introducció als sistemes operatius.,(CFPM AG10 A) 1 CFPM,Absència,
41,454,2014-11-07,12:50:00-13:45:00,(CS4)Ciències socials, geografia i història,(ESO LOE 4 A) 4 ESO A,Absència,
334,454,2014-11-07,12:50:00-13:45:00,(CS4)Ciències socials, geografia i història,(ESO LOE 4 A) 4 ESO A,Absència,
286,454,2014-11-07,12:50:00-13:45:00,(CS4)Ciències socials, geografia i història,(ESO LOE 4 A) 4 ESO A,Absència,
310,438,2014-11-07,12:50:00-13:45:00,(LC)Llengua catalana i literatura,(BATX LOE 1 A) 1 BATX ,Incident,Molestar molt
